age,study_hours,class_attendance,sleep_hours,exam_score,gender_male,gender_other,course_b.sc,course_b.tech,course_ba,course_bba,course_bca,course_diploma,internet_access_yes,study_method_group study,study_method_mixed,study_method_online videos,study_method_self-study,exam_difficulty_hard,exam_difficulty_moderate,sleep_quality_good,sleep_quality_poor,facility_rating_low,facility_rating_medium
-0.6449393585378639,-0.9997176680235159,0.022140884281429185,1.6116427380296645,52.1,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
-1.0826909084855083,-1.1123568600190707,0.9711144549569587,1.5539075641398554,47.1,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
1.5438183912003585,1.6516356204872347,-1.071493291680005,-0.4090883481136263,84.8,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
1.106066841252714,-1.3419675206253938,0.8380266980939273,0.5724096080131148,68.9,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0.6683152913050695,1.6906261100241573,-1.7022135307265465,-1.5637918259097923,76.3,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False
-0.20718780859021937,0.7591866377532236,-0.8284634747996863,0.687879955792731,71.6,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1.106066841252714,0.4429304448426277,1.6481260876949895,-0.17814765255439297,74.1,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
0.2305637413574251,-0.5578254532717242,0.5429190633106835,-0.004942130884968174,56.6,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True
-0.20718780859021937,1.2703952783484338,-0.12830614521591144,-1.3905863042403674,49.2,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True
-0.20718780859021937,1.4176926832656978,0.8033081528253107,-0.4090883481136263,97.5,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
-1.0826909084855083,0.7678511909836511,-0.2266753568103263,-1.101910434791326,81.8,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False
-1.5204424584331528,0.7245284248315144,-1.3666009264632493,-1.6792621736894089,65.6,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0.2305637413574251,-0.02495542960044588,-0.006791236775751608,-0.29361800033400964,71.1,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
1.5438183912003585,-1.4676035424665894,1.5786889971577553,-1.3905863042403674,60.3,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False
-1.5204424584331528,1.6906261100241573,-0.7879585053196334,-1.101910434791326,81.3,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1.106066841252714,-1.6842173732272718,-1.5517665012292061,-0.6977642175626678,37.3,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1.106066841252714,-0.02062315298523233,0.8380266980939273,-0.17814765255439297,52.0,True,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False
-0.6449393585378639,-0.46251536773702406,-0.15723826627309223,-0.9287049131219007,58.9,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.6683152913050695,0.9541390854378377,-0.5738608094964954,1.5539075641398554,65.8,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
-1.0826909084855083,0.815506233751001,-0.04150978204436905,1.4384372163602392,67.6,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
1.106066841252714,0.4385981682274138,1.491892633986213,-0.8709697392320926,99.3,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False
0.6683152913050695,-1.476268095697017,-0.8689684442797396,-0.17814765255439297,33.6,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
-0.6449393585378639,-0.9174044123344568,-1.0425611706228244,0.3414689124538814,35.5,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True
-1.5204424584331528,-1.4112839464688123,0.1147236716644074,-1.101910434791326,42.8,False,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
1.5438183912003585,1.655967897102448,-0.12830614521591144,0.45693926023349807,100.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-0.20718780859021937,-1.2943124778580437,-1.2161538969659091,-0.29361800033400964,50.4,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
1.5438183912003585,1.6169774075655254,0.27674354958461966,-1.6215269997996002,74.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
0.6683152913050695,-1.3462997972406074,0.25938427695031135,-0.8709697392320926,30.9,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1.106066841252714,1.2530661718875793,0.36353991275616204,-1.101910434791326,75.9,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False
1.106066841252714,0.25664255038844075,-0.3018988715589962,1.0920261730213896,75.3,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False
-1.0826909084855083,1.1447592565072382,-0.7300942632052718,-0.004942130884968174,88.7,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False
-0.6449393585378639,0.46025955130348234,-0.59700650634224,-1.101910434791326,73.6,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False
-0.20718780859021937,0.928145425746556,1.1620664539343517,0.2259985646742652,76.8,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
-0.20718780859021937,0.7981771272901463,0.4329770032933961,-0.23588282644420155,64.9,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
-1.5204424584331528,-0.8350911566453975,-0.35397668946192157,-0.23588282644420155,47.2,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
0.2305637413574251,1.5043382155699707,0.39247203381334284,-1.0441752609015174,78.1,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,True,False
-1.0826909084855083,0.4949177642251915,-0.5217829915935701,0.45693926023349807,77.8,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True
0.6683152913050695,-1.034375880945225,1.2604356655287667,1.0920261730213896,66.9,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
0.6683152913050695,-0.6747969218824925,0.7917353044024381,-0.06267730477477626,70.5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True
1.5438183912003585,0.10934514547117692,-1.3839601990975576,-1.2173807825709422,57.2,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True
0.6683152913050695,1.3180503211157837,-1.540193652806334,-0.8132345653422846,75.5,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
-0.6449393585378639,1.023455511281256,-1.6212035917664402,-0.6400290436728592,62.8,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
1.5438183912003585,-0.6877937517281336,-1.6385628644007486,1.322966868580623,31.7,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False
-0.20718780859021937,0.6508797223728825,-0.01257766098718826,0.39920408634369,70.3,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
-0.6449393585378639,-1.7015464796881263,-1.1062118369486222,1.4961723902500472,19.599,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False
1.5438183912003585,-0.583819112963006,0.6065697296364809,-0.6400290436728592,54.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
-0.6449393585378639,1.1750851928137334,-0.05886905467867737,1.265231694690814,61.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False
-1.5204424584331528,-1.2119992221689846,-1.4128923201547385,1.0342909991315816,35.1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
-0.20718780859021937,-0.5101704105043741,-1.7022135307265465,1.5539075641398554,57.5,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
1.106066841252714,-1.7015464796881263,-1.6096307433435677,-0.8709697392320926,26.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
-1.0826909084855083,-1.6538914369207762,0.1147236716644074,1.5539075641398554,45.3,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
-0.20718780859021937,-1.229328328629839,0.29988924643036463,0.5724096080131148,46.9,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
-1.0826909084855083,-1.3852902867775303,-0.5102101431706976,0.8033503035723482,37.1,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True
0.6683152913050695,-0.03795225944608692,-1.4649701380576639,-1.101910434791326,54.0,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False
-0.20718780859021937,1.3830344703439885,1.5092519066205212,-0.9864400870117093,78.8,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
-0.6449393585378639,-1.4416098827753077,-0.330830992616177,1.6693779119194725,49.9,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,True,False
-1.0826909084855083,1.279059831578861,-0.2440346294446346,0.9765558252417724,76.9,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,False
0.2305637413574251,0.5815632965294641,-0.41184093157628315,1.322966868580623,54.4,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
0.6683152913050695,-1.1513473495559934,-1.5286208043834617,-0.8132345653422846,28.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True
1.5438183912003585,-0.7311165178802701,0.7280846380766399,-0.004942130884968174,53.1,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True
-0.20718780859021937,-1.0647018172517206,0.5718511843678643,0.11052821689464852,75.6,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,False
-1.0826909084855083,0.9974618515899739,-1.1640760790629838,-0.8132345653422846,57.5,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1.106066841252714,0.7765157442140782,-0.8053177779539418,-1.2173807825709422,59.8,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0.6683152913050695,-0.6791291984977063,0.1610150653558965,-1.101910434791326,51.3,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True
0.6683152913050695,-1.5499167981556488,-0.42920020421059146,-0.6400290436728592,23.9,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
-1.5204424584331528,-1.1513473495559934,1.7002039055979152,-0.29361800033400964,48.1,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
-0.6449393585378639,0.4472627214578413,-0.01257766098718826,-1.6792621736894089,65.3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
1.106066841252714,-1.4242807763144532,1.3240863318545648,-0.06267730477477626,56.6,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False
1.106066841252714,0.12234197531681797,-1.025201897988516,0.11052821689464852,79.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
-0.20718780859021937,0.3866108488448504,0.19573361062451394,-0.06267730477477626,79.9,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1.106066841252714,0.646547445757669,-0.6201522031879849,0.3414689124538814,65.8,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
1.106066841252714,-1.302977031088471,1.5092519066205212,-1.4483214781301756,61.1,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
-0.20718780859021937,-0.1419268982112143,0.1783743379902048,1.322966868580623,65.8,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False
1.5438183912003585,-0.12893006836557344,0.531346214887811,-0.9287049131219007,49.0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.6449393585378639,1.1577560863528789,-1.4707565622691001,-0.23588282644420155,66.3,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
-1.0826909084855083,-0.11160096190471884,-0.04150978204436905,1.2074965208010058,63.9,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0.6683152913050695,-0.32821479266540105,0.27674354958461966,0.7456151296825401,49.5,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.6683152913050695,-1.3073093077036846,-0.7300942632052718,0.7456151296825401,40.0,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True
-1.0826909084855083,0.6725411054489506,0.8148810012481823,1.0342909991315816,78.7,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
1.106066841252714,0.4126045085361321,-0.11673329679303895,1.6116427380296645,61.4,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
-1.0826909084855083,0.7505220845227965,0.21309288325882225,-1.6215269997996002,69.6,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
1.106066841252714,0.5382405303773278,-0.4812780221135168,1.6693779119194725,71.9,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False
-1.5204424584331528,1.2963889380397156,0.6123561538479168,1.4961723902500472,88.5,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True
1.106066841252714,1.3050534912701428,-1.3781737748861214,-1.2173807825709422,63.8,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False
1.106066841252714,-0.670464645267279,0.022140884281429185,-0.6977642175626678,37.1,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,True,False
1.106066841252714,-1.1036923067886435,1.370377725546054,0.5724096080131148,51.1,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False
0.6683152913050695,1.4740122792634751,-0.9210462621826649,1.322966868580623,91.3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
-0.20718780859021937,0.733192978061942,1.2777949381630749,0.1682633907844566,95.2,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.6683152913050695,1.629974237411166,1.3356591802774365,0.05279304300483992,74.3,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False
-0.6449393585378639,-0.011958599754805033,-0.9384055348169736,-1.3328511303505588,64.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.106066841252714,1.5996483011046707,-1.459183713846228,0.7456151296825401,79.6,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0.2305637413574251,-1.3116415843188984,0.9190366370540338,-0.004942130884968174,51.8,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
-0.20718780859021937,0.30862986977100454,1.5902618455806279,-1.3905863042403674,74.4,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,True,False,True,False
0.2305637413574251,-0.016290876370018584,-0.8516091716454313,1.4384372163602392,69.9,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False
0.2305637413574251,-1.7015464796881263,1.4340283918718515,-0.9287049131219007,26.5,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False
-1.5204424584331528,-1.0690340938669343,-1.0136290495656435,0.11052821689464852,45.5,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
-1.0826909084855083,-1.2033346689385573,-0.48706444632495305,1.1497613469111978,57.0,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True
-1.0826909084855083,-1.5239231384643668,1.3414456044888732,0.5724096080131148,52.8,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
-1.5204424584331528,1.5519932583373206,-0.6838028695137823,-0.9287049131219007,93.1,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True
-0.20718780859021937,1.608312854335098,0.8843180917854163,1.6693779119194725,100.0,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True
0.6683152913050695,1.352708534037493,-1.2277267453887817,-1.3905863042403674,81.6,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True
0.6683152913050695,1.6906261100241573,-0.4234137799991552,1.0342909991315816,100.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
-0.20718780859021937,1.1447592565072382,1.5266111792548305,-0.12041247866458486,100.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
1.106066841252714,1.4956736623395432,-0.9499783832398457,-1.5060566520199836,76.9,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True
0.2305637413574251,-1.0517049874060798,0.6991525170194591,-0.8709697392320926,51.9,False,True,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False
-1.5204424584331528,-0.8437557098758247,1.4571740887175963,-1.4483214781301756,51.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False
1.106066841252714,1.2530661718875793,0.9884737275912671,-1.0441752609015174,71.1,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
0.2305637413574251,-0.07261047236779611,1.5555433003120112,1.322966868580623,86.9,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False
0.6683152913050695,0.7505220845227965,1.5381840276777021,-0.6977642175626678,67.4,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0.2305637413574251,0.2133197842363045,-1.3434552296175049,0.39920408634369,76.3,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False
0.2305637413574251,-0.6747969218824925,0.35196706433328956,-1.0441752609015174,40.7,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
-1.5204424584331528,-0.7484456243411247,-0.2556074778675071,-0.8709697392320926,19.599,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True
0.2305637413574251,0.8588289999031375,0.6355018506936617,-0.524558695893243,71.9,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True
1.106066841252714,0.10934514547117692,0.8438131223053631,1.5539075641398554,56.6,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True
-0.6449393585378639,-0.48850902742830593,-0.8863277169140479,-0.9864400870117093,64.9,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
0.2305637413574251,0.40393995530570503,1.0405515454941927,0.5146744341233067,65.6,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False
-1.5204424584331528,-0.28055974989805105,-0.3134717199818687,-0.4668235220034344,49.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True
-0.6449393585378639,-0.0899395788286507,0.5429190633106835,-1.2173807825709422,53.7,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
-0.20718780859021937,0.6118892328359598,-0.24982105365607044,0.1682633907844566,72.2,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False
1.5438183912003585,-0.15059145144164157,-0.5333558400164425,-0.4668235220034344,65.4,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
-1.0826909084855083,1.556325534952534,0.6702203959622783,1.265231694690814,83.3,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
-0.6449393585378639,-0.055281365906941514,0.14365579272158818,1.4961723902500472,41.8,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
-0.20718780859021937,1.5953160244894573,1.22571712026015,0.2259985646742652,69.4,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False
1.5438183912003585,1.2010788525050156,0.9942601518027037,-0.6977642175626678,75.4,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
1.106066841252714,1.352708534037493,1.2777949381630749,0.11052821689464852,66.9,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
-1.5204424584331528,0.9108163192857014,0.9190366370540338,1.322966868580623,100.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
-1.0826909084855083,0.36061718915356833,1.4456012402947238,0.5724096080131148,70.7,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1.106066841252714,0.10934514547117692,-1.1930082001201645,-1.4483214781301756,34.3,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True
-1.5204424584331528,0.17432929469938174,0.4850548211963219,-1.5060566520199836,83.7,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
1.106066841252714,-1.0387081575604387,-1.4533972896347918,-1.2173807825709422,29.2,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False
-0.6449393585378639,-0.9910531147930888,-0.0010048125643157776,0.2259985646742652,60.9,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True
1.5438183912003585,-1.619233223999067,1.254649241317331,-1.159645608681134,36.3,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
-0.6449393585378639,0.8458321700574966,0.7801624559795657,-0.8709697392320926,69.1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True
-0.20718780859021937,-1.302977031088471,0.28831639800749215,0.11052821689464852,63.5,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False
0.6683152913050695,0.28263621007972284,0.6702203959622783,0.2259985646742652,82.6,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
-1.0826909084855083,-1.2596542649363345,-1.135143958005803,1.0920261730213896,38.8,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
0.2305637413574251,-1.5065940320035123,1.491892633986213,-0.23588282644420155,56.9,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.2305637413574251,0.11367742208639048,-1.0020562011427712,0.9765558252417724,45.7,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True
1.106066841252714,1.2877243848092885,-1.1582896548515476,-1.4483214781301756,92.0,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
1.5438183912003585,-0.5015058572739468,-1.250872442234526,0.1682633907844566,32.1,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False
0.6683152913050695,1.448018619572193,1.515038330831958,-0.23588282644420155,100.0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
-0.20718780859021937,-1.7015464796881263,-0.13409256942734726,1.4384372163602392,40.8,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True
-0.20718780859021937,-0.12026551513514615,0.1147236716644074,0.7456151296825401,69.5,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False
-0.20718780859021937,-1.229328328629839,-0.4234137799991552,0.6301447819029229,39.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False
1.106066841252714,-0.6401387089607835,-1.6443492886121849,1.380702042470431,23.5,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
-0.6449393585378639,-1.6538914369207762,-1.505475107537717,-0.8709697392320926,19.599,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
-1.0826909084855083,-1.6149009473838534,-1.684854258092238,0.8610854774621562,46.0,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
-0.6449393585378639,0.733192978061942,0.1320829442987157,1.265231694690814,67.9,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True
-1.5204424584331528,0.5339082537621143,-1.0657068674685688,1.6693779119194725,54.0,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False
-1.5204424584331528,-1.012714497869157,-0.3424038410390495,-0.23588282644420155,53.5,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True
-1.5204424584331528,1.3873667469592021,-0.13987899363878392,0.5724096080131148,77.8,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
